id,key,value,type
2332558355,highway,traffic_signals,regular
2333211871,name,Casa Blanca,regular
2333211871,source,survey,regular
2333211871,tourism,hotel,regular
2333211871,street,Rua Do Lavradio,addr
2333211871,housenumber,68,addr
2333216253,source,survey,regular
2333216253,highway,stop,regular
2333744310,name,Edifício Vista Soberba,regular
2333744310,building,yes,regular
2333865974,source,Bing,regular
2333865974,traffic_calming,bump,regular
2333874612,source,Bing,regular
2333874612,highway,crossing,regular
2333874612,crossing,traffic_signals,regular
2333902177,name,bem-te-vi,regular
2333902177,shop,stationery,regular
2333948309,name,Lanchonete Garota do Alto,regular
2333948309,amenity,fast_food,regular
2333967962,name,Equipe do Alto,regular
2333967962,shop,hairdresser,regular
2334097015,barrier,gate,regular
2334381710,aeroway,gate,regular
2334428205,aeroway,gate,regular
2334428489,barrier,gate,regular
2334428502,highway,give_way,regular
2334718904,name,Feirinha do Alto,regular
2334718904,tourism,viewpoint,regular
2334739839,leisure,playground,regular
2334746414,shop,laundry,regular
2334752938,amenity,restaurant,regular
2334758578,name,Prática Colchões,regular
2334758578,shop,Colchões,regular
2334770377,name,Anatom,regular
2334770377,shop,Colchões,regular
2334784647,name,Clínica Dr. Gullo,regular
2334784647,amenity,Clínica,regular
2334794577,name,Escola Municipal Mariazinha Jannotti,regular
2334794577,amenity,school,regular
2339810116,note,Ponto final do 503,regular
2339810116,amenity,bus_station,regular
2339810116,highway,bus_stop,regular
2339841242,source,survey,regular
2339841242,highway,traffic_signals,regular
2341493525,name,Punta do Imbuí,regular
2341493525,historic,castle,regular
2341493525,castle_type,fortress,regular
2341493623,historic,wreck,regular
2341493623,type,wreck,seamark
2341493623,seamark:wreck:category,dangerous,regular
2341493623,seamark:wreck:water_level,always_submerged,regular
2341493658,historic,wreck,regular
2341493658,type,wreck,seamark
2341493658,dangerous,yes,depth
2341493658,seamark:wreck:category,dangerous,regular
2341493658,seamark:wreck:water_level,always_submerged,regular
2344500268,source,Bing,regular
2344500268,highway,traffic_signals,regular
2348744667,highway,turning_circle,regular
2348832701,barrier,lift_gate,regular
2349261897,highway,crossing,regular
2351009183,landmark,mast,regular
2351009183,man_made,mast,regular
2351009183,type,communication,tower
2351009183,type,landmark,seamark
2351009183,construction,freestanding,tower
2351009183,seamark:landmark:category,mast,regular
2351010750,type,rock,seamark
2351010750,seamark:rock:water_level,awash,regular
2351011914,type,light_minor,seamark
2351011914,seamark:light:colour,yellow,regular
2351011914,seamark:light:character,F,regular
2351012473,type,rock,seamark
2356434359,name,Academia Zanco,regular
2356434359,phone,+55-21-33814798,regular
2356434359,source,survey,regular
2356434359,leisure,sports_centre,regular
2356434359,website,http://www.academiazanco.com.br/,regular
2356434359,street,Rua Antônio João,addr
2356434359,postcode,21250-150,addr
2356434359,housenumber,1441,addr
2356488032,source,Bing,regular
2356488032,highway,crossing,regular
2356488032,crossing,traffic_signals,regular
2356515683,source,Bing,regular
2356515683,highway,traffic_signals,regular
2356703043,source,Bing,regular
2356703043,highway,crossing,regular
2356703043,crossing,traffic_signals,regular
2356777662,fee,no,regular
2356777662,source,survey,regular
2356777662,amenity,bicycle_parking,regular
2356777662,covered,no,regular
2356777662,capacity,10,regular
2356777662,bicycle_parking,building,regular
2359480195,ref,35,regular
2359480195,name,Maria Angélica,regular
2359480195,source,survey,regular
2359480195,amenity,bicycle_rental,regular
2359480195,capacity,14,regular
2359480195,operator,BikeRio,regular
2359661470,name,Vale do Jequitibá,regular
2359661470,place,suburb,regular
2360450922,name,Bananal,regular
2360450922,place,suburb,regular
2360456581,name,Parada Ideal,regular
2360456581,place,suburb,regular
2360510111,highway,crossing,regular
2362462047,ref,16,regular
2362462047,name,Shopping da Gávea,regular
2362462047,source,survey,regular
2362462047,amenity,bicycle_rental,regular
2362462047,capacity,12,regular
2362462047,operator,BikeRio,regular
2362513050,ref,19,regular
2362513050,name,José Linhares,regular
2362513050,source,survey,regular
2362513050,amenity,bicycle_rental,regular
2362513050,capacity,14,regular
2362513050,operator,BikeRio,regular
2363791242,source,Bing; survey,regular
2363791242,highway,crossing,regular
2363791242,crossing,traffic_signals,regular
2363791336,source,Bing; survey,regular
2363791336,highway,traffic_signals,regular
2363801813,source,Bing; survey,regular
2363801813,highway,crossing,regular
2363801813,crossing,traffic_signals,regular
2365902172,highway,crossing,regular
2365902172,crossing,traffic_signals,regular
2366401502,name,Luiz Caçador,regular
2366401502,place,suburb,regular
2366847342,name,Avenida Monsenhor Félix,regular
2366847342,source,survey,regular
2366847342,railway,subway_entrance,regular
2367000384,highway,crossing,regular
2367000384,crossing,traffic_signals,regular
2368034375,highway,crossing,regular
2368062485,highway,turning_circle,regular
2368196618,highway,crossing,regular
2368201417,highway,crossing,regular
2368300025,highway,traffic_signals,regular
2368300025,crossing,traffic_signals,regular
2368313688,highway,crossing,regular
2368313688,crossing,traffic_signals,regular
2368350236,highway,crossing,regular
2370221158,highway,crossing,regular
2370221158,crossing,traffic_signals,regular
2370288207,highway,crossing,regular
2370326400,highway,crossing,regular
2370339562,highway,crossing,regular
2370339562,crossing,traffic_signals,regular
2370345734,highway,crossing,regular
2370345734,crossing,traffic_signals,regular
2370353899,highway,crossing,regular
2370353899,crossing,traffic_signals,regular
2370596562,source,Bing,regular
2370596562,highway,crossing,regular
2370596562,crossing,traffic_signals,regular
2370615532,highway,crossing,regular
2371414030,source,Bing,regular
2371414030,highway,crossing,regular
2371414030,crossing,traffic_signals,regular
2371414040,fee,no,regular
2371414040,source,survey,regular
2371414040,amenity,bicycle_parking,regular
2371414040,covered,no,regular
2371414040,capacity,4,regular
2371414040,bicycle_parking,stands,regular
2371418207,fee,no,regular
2371418207,source,survey,regular
2371418207,amenity,bicycle_parking,regular
2371418207,covered,no,regular
2371418207,capacity,10,regular
2371418207,bicycle_parking,stands,regular
2372208958,bench,yes,regular
2372208958,source,survey,regular
2372208958,highway,bus_stop,regular
2372208958,shelter,yes,regular
2372208958,tactile_paving,no,regular
2372216584,bench,yes,regular
2372216584,source,survey,regular
2372216584,highway,bus_stop,regular
2372216584,shelter,yes,regular
2372216584,tactile_paving,no,regular
2374415735,access,private,regular
2374415735,entrance,yes,regular
2374426927,source,Bing,regular
2374426927,barrier,gate,regular
2379107773,name,VOLKSWAGEN,regular
2379107773,shop,car,regular
2379107783,name,Carros Usados,regular
2379107783,shop,car,regular
2379107795,name,Carros Usados,regular
2379107795,shop,car,regular
2379122525,amenity,bus_station,regular
2379122546,shop,florist,regular
2379130072,amenity,fuel,regular
2379187182,name,Afonso Celso,regular
2379187182,shop,supermarket,regular
2379187182,source,survey,regular
2379187182,street,Rua Conde Afonso Celso,addr
2379187182,housenumber,45,addr
2384504584,name,Theo Bike,regular
2384504584,shop,bicycle,regular
2384504584,phone,+55-21-22030642,regular
2384504584,source,survey,regular
2384504584,city,Rio de Janeiro,addr
2384504584,street,Rua Barão De São Félix,addr
2384504584,housenumber,35,addr
2384826120,amenity,restaurant,regular
2384858418,name,Clareira do Tai Chi Chuan,regular
2384858418,leisure,park,regular
2384858418,tourism,attraction,regular
2384858418,description,Area frequentemente utilizada para Tai Chi Chuan mas é espaço de uso comum,regular
2396939080,name,Santa Maria,regular
2396939080,place,neighbourhood,regular
2398463768,street,Estrada Da Água Grande,addr
2398463768,housenumber,1296,addr
2399600542,name,Comedere,regular
2399600542,phone,+55-21-22735488,regular
2399600542,amenity,restaurant,regular
2399600542,website,http://comedere.com.br,regular
2399600542,city,Rio de Janeiro,addr
2399600542,street,Rua Joaquim Palhares,addr
2399600542,postcode,20260-080,addr
2399600542,housenumber,267,addr
2404140401,street,Estrada Da Água Grande,addr
2404140401,housenumber,800,addr
2404163186,street,Rua Petrolândia,addr
2404163186,housenumber,298,addr
2404171876,street,Rua Custódia,addr
2404171876,housenumber,41,addr
2404176100,street,Rua Florânia,addr
2404176100,housenumber,526,addr
2404176122,street,Rua Florânia,addr
2404176122,housenumber,117,addr
2404181031,street,Rua Jornalista Clovis Gusmão,addr
2404181031,housenumber,186,addr
2404197730,street,Rua Professor João Massena,addr
2404197730,housenumber,24,addr
2405675206,shop,clothes,regular
2405675206,source,survey,regular
2407927883,name,Bar Taverna Santo Amaro,regular
2407927883,source,survey,regular
2407927883,amenity,pub,regular
2407927883,street,Rua Santo Amaro,addr
2407927883,housenumber,158,addr
2409412321,name,Guanabara,regular
2409412321,shop,supermarket,regular
2412769790,name,Correios,regular
2412769790,amenity,post_office,regular
2414047280,name,TriCiclo - Casa Nuvem - Ciclo Courier,regular
2414047280,shop,bicycle,regular
2414047280,source,survey,regular
2414220227,street,Rua Desembargador Oldemar Pacheco,addr
2414220227,housenumber,425,addr
2414225986,street,Rua Santa Luz,addr
2414225986,housenumber,18,addr
2414225996,street,Rua Santa Luz,addr
2414225996,housenumber,130,addr
2414226006,street,Rua Santa Luz,addr
2414226006,housenumber,320,addr
2414226016,street,Rua Santa Luz,addr
2414226016,housenumber,520,addr
2420278087,name,Empório Mix Casa e Café,regular
2420278087,phone,+55 21 2717-6747,regular
2420278087,amenity,cafe,regular
2420278087,city,Niterói,addr
2420278087,street,Rua Mem De Sá,addr
2420278087,postcode,24220-260,addr
2420278087,internet_access,no,regular
2420278087,housenumber,151,addr
2420826197,name,Bar da Tia,regular
2420826197,amenity,pub,regular
2424116784,bus,yes,regular
2424116784,name,Capitão Menezes,regular
2424116784,amenity,bus_station,regular
2424116784,network,TransCarioca,regular
2424116784,operator,BRTRio,regular
2424116784,public_transport,stop_position,regular
2424512520,name,Mercadão da Vila,regular
2424512520,shop,supermarket,regular
2424512520,street,Rua Pascal,addr
2424512520,housenumber,743,addr
2425623966,name,Guaporé,regular
2425623966,amenity,bus_station,regular
2425623966,network,TransCarioca,regular
2425623966,operator,BRT Rio,regular
2425623966,public_transport,station,regular
2425623977,name,Otaviano,regular
2425623977,amenity,bus_station,regular
2425623977,network,TransCarioca,regular
2425623977,operator,BRT Rio,regular
2425623977,public_transport,station,regular
2427530929,highway,crossing,regular
2427530929,crossing,traffic_signals,regular
2427530939,highway,traffic_signals,regular
2429157263,source,survey,regular
2429157263,highway,crossing,regular
2429157263,crossing,traffic_signals,regular
2429157263,wheelchair,yes,regular
2429157436,name,Calçapé,regular
2429157436,shop,shoes,regular
2429157436,source,survey,regular
2429157495,source,survey,regular
2429157495,highway,crossing,regular
2429157495,crossing,traffic_signals,regular
2429157495,wheelchair,yes,regular
2429268065,source,survey,regular
2429268065,highway,crossing,regular
2429268065,crossing,uncontrolled,regular
2429268065,wheelchair,yes,regular
2429268083,name,Art Nit,regular
2429268083,shop,confectionery,regular
2429268083,phone,+55-21-26135500,regular
2429268083,source,survey,regular
2429268126,name,Nippon Importadora,regular
2429268126,shop,yes,regular
2429268126,source,survey,regular
2429268456,name,Titur,regular
2429268456,shop,travel_agency,regular
2429268456,source,survey,regular
2429268456,amenity,bureau_de_change,regular
2430547614,fee,no,regular
2430547614,source,survey,regular
2430547614,amenity,bicycle_parking,regular
2430547614,covered,no,regular
2430547614,capacity,8,regular
2430547614,bicycle_parking,stands,regular
2430588645,fee,no,regular
2430588645,source,survey,regular
2430588645,amenity,bicycle_parking,regular
2430588645,covered,no,regular
2430588645,capacity,18,regular
2430588645,bicycle_parking,rack,regular
2432902788,name,Fabrica De Asfalto,regular
2435904922,name,Centro Carioca de Design/Studio-X,regular
2435904922,source,survey,regular
2435904922,amenity,arts_centre,regular
2435904922,street,Praça Tiradentes,addr
2435904922,housenumber,48,addr
2439173019,name,Campo Lindo,regular
2439173019,place,suburb,regular
2439173031,name,Posto Ipiranga,regular
2439173031,amenity,fuel,regular
2439173031,operator,Ipiranga,regular
2439413294,name,Superfor,regular
2439413294,shop,car,regular
2439413294,brand,Ford,regular
2439413294,source,survey,regular
2443091577,name,Copa Apartments,regular
2443091577,fixme,address and exact location?,regular
2443091577,office,travel_agent,regular
2443091577,website,http://copaapartments.com/,regular
2443091577,bitcoin,yes,payment
2446692127,highway,stop,regular
2449040588,source,survey,regular
2449040588,amenity,atm,regular
2449040588,operator,Banco do Brasil,regular
2450053495,shop,newsagent,regular
2450053495,layer,-1,regular
2450053495,source,survey,regular
2450053495,pt,No mezanino da estação de metrô (área paga),note
2451166670,natural,tree,regular
2453748829,highway,bus_stop,regular
2454278384,name,Direitos Humano,regular
2454278384,source,survey,regular
2454278384,amenity,pub,regular
2454278384,pt,"É ""Direitos Humano"" mesmo, não ""Direitos Humanos"".",note
2458130091,source,survey,regular
2458130091,amenity,taxi,regular
2458141818,name,Tepel Pneus,regular
2458141818,shop,car_repair,regular
2458141818,brand,Goodyear,regular
2458141818,source,survey,regular
2460940832,highway,bus_stop,regular
2460940832,operator,47,regular
2461716388,name,Flórida do Bicão,regular
2461716388,amenity,fast_food,regular
2461716388,cuisine,chinese,regular
2462385557,name,Escola Nova,regular
2462385557,phone,+55-21-22949411,regular
2462385557,source,survey,regular
2462385557,amenity,school,regular
2462385557,website,http://www.escolanova.com.br/contatos/index.asp,regular
2462385557,street,Avenida Lineu De Paula Machado,addr
2462385557,housenumber,965,addr
2463059726,barrier,gate,regular
2463099374,barrier,gate,regular
2466746063,source,survey,regular
2466746063,amenity,fast_food,regular
2467141875,power,tower,regular
2467141900,power,tower,regular
2468391203,fee,no,regular
2468391203,source,survey,regular
2468391203,amenity,bicycle_parking,regular
2468391203,covered,no,regular
2468391203,capacity,16,regular
2468391203,bicycle_parking,stands,regular
2470658211,name,Vila Operária,regular
2470658211,place,village,regular
2472940898,fee,no,regular
2472940898,source,survey,regular
2472940898,amenity,bicycle_parking,regular
2472940898,covered,no,regular
2472940898,capacity,8,regular
2472940898,bicycle_parking,stands,regular
2490411657,source,IBGE,regular
2490507737,fee,no,regular
2490507737,source,survey,regular
2490507737,amenity,bicycle_parking,regular
2490507737,covered,no,regular
2490507737,capacity,2,regular
2490507737,bicycle_parking,stands,regular
2494437130,name,Creche Comunitária Alarico de Souza,regular
2494437130,amenity,kindergarten,regular
2494437130,street,Estrada Alarico De Souza,addr
2494437130,housenumber,545,addr
2495396052,name,Creche Comunitária Cafubá,regular
2495396052,amenity,kindergarten,regular
2495396052,street,Rua Doutor Salomão Vergueiro Da Cruz,addr
2495396052,housenumber,1076,addr
2495565451,name,Bar do Miguel,regular
2495565451,amenity,pub,regular
2495613966,amenity,post_box,regular
2495613966,operator,Correios,regular
2495672479,amenity,post_office,regular
2495672479,operator,Correios,regular
2495701353,name,Creche Comunitária Maceió (Newton Pires Rosa),regular
2495701353,note,Posição Aproximada,regular
2495701353,amenity,kindergarten,regular
2495701353,city,Niterói,addr
2495701353,street,Rua Professor Roberto Lira,addr
2495701353,housenumber,9,addr
2495735100,name,Creche Comunitária Rosalda Paim,regular
2495735100,amenity,kindergarten,regular
2495735100,city,Niterói,addr
2495735100,street,Rua Doutor Celestino,addr
2495735100,postcode,24020-091,addr
2495735100,housenumber,78,addr
2495748475,name,Unidade Municipal de Educação Infantil Casa da Criança de Santa Bárbara,regular
2495748475,amenity,school,regular
2503410488,name,Escola Municipal Infante Dom Henrique,regular
2503410488,amenity,school,regular
2503410488,city,Niterói,addr
2503410488,street,Avenida Professor João Brasil,addr
2503410488,housenumber,2000,addr
2503424237,name,Escola Municipal Maestro Heitor Villa Lobos,regular
2503424237,amenity,school,regular
2503424237,city,Niterói,addr
2503424237,street,Rua Salo Brand,addr
2503424237,housename,S/N,addr
2503430103,name,Unidade Municipal de Educação Infantil Professora Marilza da Conceição Rocha Medina,regular
2503430103,note,Local sem número,regular
2503430103,amenity,school,regular
2503430103,city,Niterói,addr
2503430103,street,Rua Doutor Conrado Barbosa De Souza,addr
2503438431,name,Unidade Municipal de Educação Infantil Profº Nilo Neves,regular
2503438431,note,Local sem número,regular
2503438431,amenity,school,regular
2503438431,city,Niterói,addr
2503438431,street,Rua Silveira Da Mota,addr
2503450579,name,Unidade Municipal de Educação Infantil Luiz Eduardo Travassos,regular
2503450579,amenity,school,regular
2503450579,city,Niterói,addr
2503450579,street,Rua A,addr
2503450579,housenumber,80,addr
2506805989,highway,crossing,regular
2506805989,crossing,traffic_signals,regular
2506806001,highway,crossing,regular
2506806001,crossing,traffic_signals,regular
2506810776,highway,crossing,regular
2506810776,crossing,traffic_signals,regular
2506810790,highway,crossing,regular
2506810790,crossing,traffic_signals,regular
2506981565,highway,crossing,regular
2507002104,highway,crossing,regular
2508424236,natural,tree,regular
2510999350,name,Corredor Metropolitano - Estação Rodoviária,regular
2510999350,amenity,bus_station,regular
2517870543,name,Nova Fundação Educacional Duque de Caxias,regular
2517870543,amenity,college,regular
2517870543,short_name,Nova FEUDUC,regular
2517870553,name,Pilar,regular
2517870553,place,suburb,regular
2517878401,name,Maternidade Municipal de Xerém,regular
2517878401,amenity,hospital,regular
2521643434,highway,crossing,regular
2521643434,crossing,traffic_signals,regular
2523372060,highway,turning_circle,regular
2524521662,name,Vila Bike,regular
2524521662,shop,bicycle,regular
2524521662,phone,+55-21-32481923,regular
2524521662,source,survey,regular
2524521662,city,São Gonçalo,addr
2524521662,street,Rua Lúcio Tomé Feteira,addr
2524521662,housenumber,84,addr
2528665218,highway,traffic_signals,regular
2528665284,highway,traffic_signals,regular
2528665294,highway,crossing,regular
2528665294,crossing,traffic_signals,regular
2529307693,power,tower,regular
2529307693,source,Bing,regular
2529307829,power,tower,regular
2529307829,source,Bing,regular
2529307853,power,tower,regular
2529307853,source,Bing,regular
2529307947,power,tower,regular
2529307947,source,Bing,regular
2533094353,name,Localiza,regular
2533094353,amenity,car_rental,regular
2534114814,highway,speed_camera,regular
2534114814,maxspeed,40,regular
2559699727,name,Estação dos Sabores,regular
2559699727,shop,bakery,regular
2559699727,street,Rua Jaime Figueiredo,addr
2559699727,opening_hours,06:00-22:00,regular
2560228605,name,Alfândega,regular
2560228605,railway,subway_entrance,regular
2564561406,name,Carrefour,regular
2564561406,amenity,fuel,regular
2566568931,ele,1692,regular
2566568931,name,Dedo de Deus,regular
2566568931,de,Finger Gottes,name
2566568931,en,Finger of God,name
2566568931,natural,peak,regular
2566568931,source,Bing,regular
2566568931,wikidata,Q1182223,regular
2566568931,wikimedia_commons,Category:Dedo_de_Deus,regular
2567219042,highway,turning_circle,regular
2569974671,fee,no,regular
2569974671,name,Escola Municipal Sergio Vieira de Mello,regular
2569974671,amenity,school,regular
2569974671,city,Rio de Janeiro,addr
2569974671,street,Rua Adalberto Ferreira,addr
2569974671,housenumber,19,addr
2575957680,name,Mundial,regular
2575957680,shop,supermarket,regular
2578101833,name,Copacabana Praia Hotel,regular
2578101833,phone,+55-21-35055555,regular
2578101833,stars,4,regular
2578101833,tourism,hotel,regular
2578101833,website,http://www.copacabanapraiahotel.com.br/pt/index.php,regular
2578101833,city,Rio de Janeiro,addr
2578101833,street,Rua Francisco Otaviano,addr
2578101833,housenumber,30,addr
2578193657,bench,yes,regular
2578193657,source,survey,regular
2578193657,highway,bus_stop,regular
2578193657,shelter,yes,regular
2583448923,power,tower,regular
2583448934,power,tower,regular
2583517833,bench,no,regular
2583517833,source,survey,regular
2583517833,highway,bus_stop,regular
2583517833,shelter,no,regular
2583517833,tactile_paving,no,regular
2583529442,name,Sol Nascente,regular
2583529442,source,survey,regular
2583529442,amenity,restaurant,regular
2583529466,source,survey,regular
2583529466,man_made,tower,regular
2587330356,highway,traffic_signals,regular
2596135662,highway,stop,regular
2596813299,name,POUSO Formiga,regular
2596813299,note,Posto de Orientação Urbanística Social da Prefeitura da Cidade do Rio de Janeiro.,regular
2596813299,office,government,regular
2596813299,website,http://www.smu.rio.rj.gov.br,regular
2596813299,city,Rio de Janeiro,addr
2596813299,street,Rua Castalnuevo,addr
2610120973,name,Itau Unibanco,regular
2610120973,amenity,bank,regular
2610435155,name,Clinica Dr. Pedro L Briggs,regular
2610435155,amenity,hospital,regular
2610435155,city,Rio de Janeiro,addr
2610435155,street,Rua Voluntários Da Pátria,addr
2610435155,housename,1207,addr
2610435155,bitcoin,yes,payment
2610435155,housenumber,445,addr
2614121096,name,Central Esporte Clube,regular
2614121096,leisure,sports_centre,regular
2614664352,historic,monument,regular
2615523716,amenity,atm,regular
2615523716,operator,Bradesco,regular
2615523716,description,Metrô Pavuna,regular
2616162294,name,Skinna,regular
2616162294,amenity,restaurant,regular
2616162294,website,http://www.skinna.com.br/,regular
2616162294,street,Avenida Armando Lombardi,addr
2616162294,housenumber,205,addr
2619232763,amenity,hospital,regular
2620471460,power,tower,regular
2621685210,fee,no,regular
2621685210,access,public,regular
2621685210,source,survey,regular
2621685210,amenity,bicycle_parking,regular
2621685210,covered,no,regular
2621685210,capacity,12,regular
2621685210,bicycle_parking,stands,regular
2622727995,highway,bus_stop,regular
2622727995,shelter,no,regular
2623557166,name,Bob's,regular
2623557166,amenity,fast_food,regular
2623557166,cuisine,burger,regular
2623996289,name,Lu Lanches,regular
2623996289,amenity,fast_food,regular
2623996289,cuisine,Hamburguer,regular
2625224023,name,Posto BR,regular
2625224023,amenity,fuel,regular
2625225556,name,BR,regular
2625225556,amenity,fuel,regular
2629280769,amenity,waste_basket,regular
2629280791,amenity,waste_basket,regular
2629280817,amenity,waste_basket,regular
2631394811,highway,traffic_signals,regular
2632915310,name,Miramar,regular
2632915310,tourism,hotel,regular
2632915310,operator,Windsor,regular
2632915310,wheelchair,yes,regular
2633814086,highway,bus_stop,regular
2633814097,highway,traffic_signals,regular
2633847815,highway,bus_stop,regular
2634890776,name,Studio de Beleza Soraya Carvalhães,regular
2634890776,shop,beauty,regular
2634890776,phone,21 26061133,regular
2634890776,city,São Gonçalo,addr
2634890776,street,Rua Doutor Francisco Portela,addr
2634890776,postcode,24435-001,addr
2634890776,housename,Studio de Beleza Soraya Carvalhaes,addr
2634890776,housenumber,794,addr
2635226658,highway,bus_stop,regular
2635241454,highway,traffic_signals,regular
2635241474,highway,bus_stop,regular
2635244868,highway,bus_stop,regular
2635247960,highway,bus_stop,regular
2638627255,natural,tree,regular
2638627255,denotation,avenue,regular
2638627272,natural,tree,regular
2638657838,natural,tree,regular
2638696469,natural,tree,regular
2638696469,denotation,urban,regular
2638718878,natural,tree,regular
2638718878,denotation,avenue,regular
2638734774,natural,tree,regular
2638990366,power,tower,regular
2638990418,power,tower,regular
2638990446,power,tower,regular
2638990468,power,tower,regular
2638990489,power,tower,regular
2638990501,power,tower,regular
2638990512,power,tower,regular
2638990528,power,tower,regular
2638990543,power,tower,regular
2638990557,power,tower,regular
2638990569,power,tower,regular
2638990583,power,tower,regular
2638990603,power,tower,regular
2638990677,power,tower,regular
2638990778,power,tower,regular
2638990817,power,tower,regular
2638990933,power,tower,regular
2638991003,power,tower,regular
2638991030,power,tower,regular
2638991056,power,tower,regular
2638991083,power,tower,regular
2638991116,power,tower,regular
2638991143,power,tower,regular
2638991169,power,tower,regular
2638991183,power,tower,regular
2638991209,power,tower,regular
2638991235,power,tower,regular
2638991269,power,tower,regular
2638991295,power,tower,regular
2638991323,power,tower,regular
2638991354,power,tower,regular
2639814586,natural,tree,regular
2639817757,natural,tree,regular
2639825974,natural,tree,regular
2639825974,denotation,urban,regular
2639825992,natural,tree,regular
2639826015,natural,tree,regular
2639870139,natural,tree,regular
2640996875,highway,bus_stop,regular
2641148976,highway,crossing,regular
2641148976,crossing,traffic_signals,regular
2641213235,natural,tree,regular
2642496626,natural,tree,regular
2644118778,natural,tree,regular
2644118778,denotation,urban,regular
2644228691,name,Rainha do Engenho,regular
2644228691,shop,bakery,regular
2644473570,brand,BR,regular
2644473570,amenity,fuel,regular
2644473570,diesel,no,fuel
2644473570,fuel:octane_100,yes,regular
2646011405,barrier,gate,regular
2648117752,natural,tree,regular
2648117752,denotation,urban,regular
2648117764,natural,tree,regular
2648117764,denotation,urban,regular
2648140418,wood,palm,regular
2648140418,natural,tree,regular
2648140454,type,palm,regular
2648140454,natural,tree,regular
2648140454,denotation,urban,regular
2648802150,natural,tree,regular
2648802150,leaf_type,broadleaved,regular
2648802171,natural,tree,regular
2648802194,natural,tree,regular
2648805418,wood,palm,regular
2648805418,natural,tree,regular
2649562255,amenity,waste_basket,regular
2649582266,natural,tree,regular
2649670861,power,tower,regular
2650849171,street,Rua Armando Santos,addr
2650849171,housenumber,389,addr
2653640043,name,Padaria do Soares,regular
2653640043,shop,bakery,regular
2653841868,wood,palm,regular
2653841868,natural,tree,regular
2654018230,highway,crossing,regular
2654018230,crossing,traffic_signals,regular
2654443275,name,Padaria Arte & Pão,regular
2654443275,shop,bakery,regular
2654471322,name,Papo Inicial,regular
2654471322,amenity,bar,regular
2654551168,amenity,restaurant,regular
2654590217,amenity,bar,regular
2656460529,natural,tree,regular
2656460529,denotation,urban,regular
2656460560,natural,tree,regular
2656460596,wood,palm,regular
2656460596,natural,tree,regular
2656500088,natural,tree,regular
2656500088,denotation,urban,regular
2656500098,natural,tree,regular
2656500108,natural,tree,regular
2656500837,natural,tree,regular
2656500837,denotation,urban,regular
2656598150,natural,tree,regular
2656598254,natural,tree,regular
2656615862,natural,tree,regular
2656623541,natural,tree,regular
2656624509,name,Tamarindo,regular
2656624509,natural,tree,regular
2656648001,name,Lav & Cia,regular
2656648001,shop,laundry,regular
2656675998,natural,tree,regular
2656675998,denotation,urban,regular
2656677985,type,palm,regular
2656677985,natural,tree,regular
2656677985,denotation,urban,regular
2660516822,highway,crossing,regular
2660516822,crossing,traffic_signals,regular
2660516843,highway,crossing,regular
2660516843,crossing,uncontrolled,regular
2660516864,highway,crossing,regular
2660516864,crossing,uncontrolled,regular
2660516878,highway,crossing,regular
2660516878,crossing,traffic_signals,regular
2660516889,natural,tree,regular
2660516929,highway,crossing,regular
2660516929,crossing,traffic_signals,regular
2660516949,highway,crossing,regular
2660516949,crossing,traffic_signals,regular
2661182617,name,Rede Citylar,regular
2661182617,shop,hardware,regular
2661182617,source,survey,regular
2661182669,name,Érika,regular
2661182669,shop,hairdresser,regular
2661182669,source,survey,regular
2661182708,bench,no,regular
2661182708,source,survey,regular
2661182708,highway,bus_stop,regular
2661182708,shelter,no,regular
2661182708,tactile_paving,no,regular
2661206183,bench,no,regular
2661206183,source,survey,regular
2661206183,highway,bus_stop,regular
2661206183,shelter,no,regular
2661206183,tactile_paving,no,regular
2661206219,source,survey,regular
2661206219,amenity,taxi,regular
2661206219,capacity,2,regular
2661206237,source,survey,regular
2661206237,amenity,parking,regular
2661368143,highway,bus_stop,regular
2661368143,shelter,no,regular
2661760329,name,Distrito Industrial de Santa Cruz,regular
2662160550,street,Rua Adolfo De Castro Filho,addr
2662160550,housenumber,11,addr
2662160566,street,Rua Rafael Paixão,addr
2662160566,housenumber,250,addr
2662160579,street,Rua Orlando Madeira De Lei,addr
2662160579,housenumber,340,addr
2662160599,street,Rua Adolfo De Castro Filho,addr
2662160599,housenumber,45,addr
2662160620,street,Rua Adolfo De Castro Filho,addr
2662160620,housenumber,580,addr
2663086474,highway,turning_loop,regular
2663508651,street,Avenida Dos Eucaliptos,addr
2663508651,housenumber,141,addr
2663508661,street,Estrada Benvindo De Novais,addr
2663508661,housenumber,2700,addr
2663508671,street,Rua Ernesto Pinheiro,addr
2663508671,housenumber,70,addr
2663528085,highway,turning_circle,regular
2663595792,street,Rua Doutor Crespo,addr
2663595792,housenumber,145,addr
2663595817,street,Rua Doutor Crespo,addr
2663595817,housenumber,175,addr
2663595842,street,Rua Rivadávia Campos,addr
2663595842,housenumber,27,addr
2663756373,street,Avenida Das Américas,addr
2663756373,housenumber,13500,addr
2663756386,street,Avenida Das Américas,addr
2663756386,housenumber,14020,addr
2663756397,street,Avenida Das Américas,addr
2663756397,housenumber,14788,addr
2663756419,street,Avenida Das Américas,addr
2663756419,housenumber,15052,addr
2663756450,street,Avenida Das Américas,addr
2663756450,housenumber,15598,addr
2663756481,street,Avenida Das Américas,addr
2663756481,housenumber,16300,addr
